formation,sigma,bear,n_train,n_state,var_uncond,var_scaled,var_cond,realised
1953-10-30,0.03322151591965741,False,7753,5441,-0.04809483512402377,-0.012383226102729157,-0.011048171918220415,0.005983185782495903
1953-11-30,0.03627588730823895,False,7771,5459,-0.048046559400108435,-0.0135059357258531,-0.012040843810424529,0.022912359901380963
1953-12-31,0.041128691688407173,False,7793,5481,-0.048008138297998326,-0.015284910340607336,-0.013635176237021401,-0.0418308760301207
1954-01-29,0.06035844928425558,False,7813,5501,-0.04794728357382787,-0.022710949530574124,-0.020414297061381204,0.003287053195496048
1954-02-26,0.06047088291070384,False,7832,5520,-0.04789130778111834,-0.022736733221730247,-0.020392425528368997,0.01436901259819634
1954-03-31,0.06096604169535737,False,7855,5543,-0.04786978814111562,-0.022904124667081978,-0.02046071344304706,0.0077966365765358425
1954-04-30,0.06157660854577859,False,7876,5564,-0.04783948022815401,-0.023053357658714205,-0.02064656562402943,-0.007304141946369858
1954-05-28,0.060795959076241676,False,7896,5584,-0.0477019998454373,-0.02271774281501995,-0.020340933197817244,0.005466432471020299
1954-06-30,0.06089567735069586,False,7918,5606,-0.04756550724565827,-0.022730574972454332,-0.020298077624153033,0.003367340980647171
1954-07-30,0.04292413586783145,False,7939,5627,-0.04743945251310247,-0.01598975164084774,-0.014282921890468231,0.0006747211568303157
1954-08-31,0.04792886228568392,False,7961,5649,-0.04739788970226344,-0.017838635174413624,-0.01592569788987268,0.022281553909194063
1954-09-30,0.05031060643641712,False,7982,5670,-0.04729937157483638,-0.018676624327159826,-0.016688304720897554,-0.001526459667167579
1954-10-29,0.04686094493285484,False,8003,5691,-0.047255475590601205,-0.01735841189017053,-0.015527025572644477,0.012104634676942672
1954-11-30,0.049857603632746474,False,8023,5711,-0.04721332543053518,-0.01845442774145392,-0.016482337080495416,-0.014717108406213208
1954-12-31,0.04701992939169574,False,8045,5733,-0.04719560629081483,-0.01740308795864778,-0.015594450290122937,-0.00788878179096042
1955-01-31,0.055471167285356955,False,8066,5754,-0.04718351146261204,-0.020530485862111057,-0.018396443743716705,0.008520284416765334
1955-02-28,0.05849264432388106,False,8085,5773,-0.04715224686886705,-0.021639124235087796,-0.0193789721793502,-0.022836470443878487
1955-03-31,0.06830616253311303,False,8108,5796,-0.04701265425361939,-0.025269284698230886,-0.022626519143342717,0.0026505488807513355
1955-04-29,0.07033977423904665,False,8128,5816,-0.04698279624992829,-0.026016137311530924,-0.0232333769375762,-0.014053371584299978
1955-05-31,0.07551748406826099,False,8149,5837,-0.04691251643670262,-0.027920759543788216,-0.02485698271361943,0.02276381180146858
1955-06-30,0.0768630043649092,False,8171,5859,-0.04677734646458742,-0.028407465552260716,-0.02517776580026721,-0.016271167717932356
1955-07-29,0.07803010393431532,False,8191,5879,-0.04670457944988665,-0.02883880883747192,-0.02567563003974617,-0.010204493710702756
1955-08-31,0.07926261060550588,False,8214,5902,-0.04665333990178167,-0.029303916522943677,-0.026153667383394925,0.025239603377632314
1955-09-30,0.08375018471621452,False,8235,5923,-0.046622955250904353,-0.03094971034759824,-0.027536019191458695,-0.023018978927480727
1955-10-31,0.08787246121510453,False,8256,5944,-0.04653061173757725,-0.03247226076910793,-0.02906480134679176,0.041050005547871304
1955-11-30,0.08752633340886644,False,8276,5964,-0.046423597338236644,-0.03227779680480036,-0.02887096718716125,-0.008191031449250041
1955-12-30,0.08551310823493699,False,8297,5985,-0.046379920569528756,-0.031514993518819805,-0.028102597249448018,-0.022690048206978397
1956-01-31,0.08030535025762635,False,8318,6006,-0.046347185174231115,-0.029573312301960898,-0.026280920942349118,-0.001421939784023718
1956-02-29,0.07762896881963618,False,8338,6026,-0.04626491105229574,-0.02858266907425214,-0.025366601263763448,0.009514721025014161
1956-03-29,0.060823605943745626,False,8359,6047,-0.04614234430439433,-0.022370831011139205,-0.019851997879274323,0.010877072680099742
1956-04-30,0.05231652587854099,False,8380,6068,-0.04612108107176611,-0.01921865197245928,-0.017042599755745926,-0.0031896380835068072
1956-05-31,0.054875935709562604,False,8402,6090,-0.04605276515175374,-0.02027357668123812,-0.018136397934182313,0.013172215204072968
1956-06-29,0.058444472108147655,False,8423,6111,-0.04599420598460261,-0.021539143680925223,-0.01925617308344248,0.010405017630482183
1956-07-31,0.05613661051399568,False,8444,6132,-0.0459172360826769,-0.020685811337857265,-0.018418470481768697,-0.006181365981157372
1956-08-31,0.06023177633110324,False,8467,6155,-0.045750027008835084,-0.02217770374756212,-0.01969514004325508,-0.0007118759482056536
1956-09-28,0.05724223894992269,False,8486,6174,-0.04567424438527737,-0.021069925166390727,-0.018701236030198867,0.022465033603856988
1956-10-31,0.061628581680905535,False,8509,6197,-0.04551550850093977,-0.022653784643088398,-0.020087898802235084,0.032481906516305115
1956-11-30,0.05632070596148497,False,8529,6217,-0.04545619296576446,-0.020674925581783014,-0.01834573415618026,0.022566180047729922
1956-12-31,0.05496566637456557,False,8548,6236,-0.04537494580978251,-0.020156011528714084,-0.017893298583721372,-0.03433304576781082
1957-01-31,0.059303558072008176,False,8570,6258,-0.045327293614622906,-0.021846961891988297,-0.019625496767919727,-0.012755331688021121
1957-02-28,0.061030081763012944,False,8589,6277,-0.0453179686110269,-0.022471532276493403,-0.020151605496838518,-0.01640942773569476
1957-03-29,0.06197119847154842,False,8610,6298,-0.04526733732531107,-0.022817998356830092,-0.02050830666569314,0.007204204342700082
1957-04-30,0.05731240563787254,False,8631,6319,-0.04516873996798604,-0.02108946945995451,-0.018919036434819164,0.009837667028487873
1957-05-31,0.05155418275950113,False,8653,6341,-0.04511238244406639,-0.018946224461792338,-0.016966791745933255,0.00047686029008864317
1957-06-28,0.0483264035491991,False,8673,6361,-0.045066025617427875,-0.017734488882669666,-0.01589649507730292,-0.005217046595256902
1957-07-31,0.04172215910041143,False,8695,6383,-0.04495234276343854,-0.015298267161574787,-0.01365789299494652,-0.0015372414894371245
1957-08-30,0.03635147534832725,False,8717,6405,-0.04487598182013659,-0.013304661889657446,-0.01187875981913582,0.012635891481269867
1957-09-30,0.03527018684384937,False,8737,6425,-0.04478284680315598,-0.012896652258871035,-0.011514780597367614,0.013655279774045459
1957-10-31,0.04570164986080967,False,8760,6448,-0.044717994053615845,-0.016695155861604867,-0.014887892733052648,0.0060226717501694615
1957-11-29,0.06397704088186669,False,8779,6464,-0.04465975507303722,-0.023347793674085265,-0.020839559925920174,0.04163346424769143
1957-12-31,0.07612150813009451,True,8800,2325,-0.044589881438805073,-0.02774209367143063,-0.036768111716194166,-0.0571140448994768
1958-01-31,0.09690139483000257,False,8822,6484,-0.044759658990739776,-0.03567630541396874,-0.0315596938028323,0.01929111259916305
1958-02-28,0.09783693208599734,True,8842,2338,-0.04471257243145065,-0.03597792033593315,-0.04802434251008977,-0.03792066378069936
1958-03-31,0.10327938961864586,True,8863,2351,-0.044646840231706106,-0.03802223516632324,-0.050614383045439346,0.006498962542090592
1958-04-30,0.10394234093958082,True,8884,2372,-0.04458470220349581,-0.038218693339313124,-0.05079457201624576,0.003765968049217472
1958-05-29,0.09545009921419703,False,8905,6517,-0.04456240657569179,-0.03505047177698896,-0.031045079785190843,-0.019449199540880535
1958-06-30,0.08667324200697735,False,8926,6538,-0.04449983537503305,-0.03178402505022723,-0.028180339328658096,0.014934653474533821
1958-07-31,0.07432457359447188,False,8948,6560,-0.04458226391272274,-0.027471400115233167,-0.024340589288814628,-0.012713723630978002
1958-08-29,0.07309723168492815,False,8969,6581,-0.044550473683673306,-0.027041588713550384,-0.024206911967251186,-0.004355121401227846
1958-09-30,0.06581620104503196,False,8990,6602,-0.0444879636689652,-0.02434194262889666,-0.021775216167993074,-0.011464095079114722
1958-10-31,0.06272745874017267,False,9013,6625,-0.044430717728166313,-0.023190999884010282,-0.020689649747240295,0.010735555571675937
1958-11-28,0.06223972750583077,False,9031,6643,-0.04439157953147893,-0.023002911865245435,-0.020482436548087457,0.0069024721706627545
1958-12-31,0.06128557807510725,False,9052,6664,-0.044355347354955554,-0.02261243727858141,-0.020145259825671925,-0.0059077130837101866
1959-01-30,0.04982205134275452,False,9073,6685,-0.044331845840747876,-0.018361420093516094,-0.01630639600681166,0.010917699026719907
1959-02-27,0.04762109784538853,False,9092,6704,-0.04425176269382526,-0.017541672800113425,-0.015561772327441046,-0.0008205355940736903
1959-03-31,0.044539982936683625,False,9113,6725,-0.04418333163689292,-0.016399644682905244,-0.014541123175701191,0.02462336600278059
1959-04-30,0.04558160506169204,False,9135,6747,-0.04416950853661354,-0.016768843484227403,-0.014848878847331161,0.005364640629966333
1959-05-29,0.046050068403858724,False,9156,6768,-0.04414734793443381,-0.01692053804070832,-0.01500139449745107,0.0017632524528599092
1959-06-30,0.05017730642431964,False,9178,6790,-0.04408793033509795,-0.01840621108799136,-0.01634436165895613,0.020394602725727795
1959-07-31,0.05877929023048909,False,9200,6812,-0.043977637452321,-0.02161764601563283,-0.019171965194702337,-0.021523864432814177
1959-08-31,0.06398263389389394,False,9221,6833,-0.04407856308164537,-0.023670514112832896,-0.021284959884509017,-0.013915829865202123
1959-09-30,0.06872331540314441,False,9242,6854,-0.043968334911161956,-0.025421677852849767,-0.022854043131714828,0.018083818357574
1959-10-30,0.0724051898692357,False,9264,6876,-0.04388801514678257,-0.0267714461051473,-0.02404045771533314,0.022078026527730055
1959-11-30,0.07140399540642019,False,9283,6895,-0.043861983030193785,-0.026395279661376975,-0.023679229038951585,0.003944224354351933
1959-12-31,0.06884472151152964,False,9305,6917,-0.043853913622508144,-0.025424437569828595,-0.022803663851314215,-0.02613079713921096
1960-01-29,0.06441160268150507,False,9325,6937,-0.043839762478874,-0.023905217623540427,-0.021571022833735458,0.008668006991680022
1960-02-29,0.06073589778705896,False,9345,6957,-0.04381299904254536,-0.022506567513697825,-0.020290867182662865,0.0030827236474535447
1960-03-31,0.05367257921881593,False,9368,6980,-0.04369464861243379,-0.019877727498257856,-0.017900459601744894,0.013860785665407604
1960-04-29,0.05032410794043022,False,9388,7000,-0.043580192558342695,-0.0186244375484007,-0.016750955367120166,0.013759356248781662
1960-05-31,0.05582897312328137,False,9409,7021,-0.043483752546502115,-0.020653369419062657,-0.018566524615414966,0.0006696585646612796
1960-06-30,0.060376266860415216,False,9431,7043,-0.04345923203134028,-0.022329498462910387,-0.02007373496814336,-0.0007198963796665181
1960-07-29,0.05694957769817153,False,9451,7063,-0.04344553491830472,-0.021055291390362288,-0.018897041014259156,0.0004770961724300804
1960-08-31,0.05798776836540681,False,9474,7086,-0.04343647333136265,-0.021429808521031588,-0.019219095975735873,0.009519423757619494
1960-09-30,0.06398002188183491,False,9495,7107,-0.043395521746216886,-0.023597474632299546,-0.021182513750261565,0.010935433721166232
1960-10-31,0.06328971354019605,False,9516,7128,-0.043357802752091446,-0.023324787336161296,-0.020922684920986617,-0.014413722360983927
1960-11-30,0.0615480365243285,False,9536,7148,-0.04332148678303241,-0.022697569283365637,-0.02039684677771792,-0.000735888109378191
1960-12-30,0.060316774449568115,False,9557,7169,-0.043290788129055756,-0.02222913884303922,-0.020008397154219447,-0.05003242174222944
1961-01-31,0.07424985818168324,False,9578,7190,-0.043440323200946006,-0.02752394994568287,-0.024912637410720466,0.027469209812468476
1961-02-28,0.07614789924876506,False,9597,7209,-0.04343610034449428,-0.0282113256599747,-0.025520429064107376,0.025372359689054935
1961-03-30,0.07238747737005398,False,9619,7231,-0.04338406995123035,-0.026797319449374565,-0.02420522267458631,0.022514626274841465
1961-04-28,0.07762065807502587,False,9639,7251,-0.04335369449176232,-0.028717573922729427,-0.02592187916138169,-0.008404670887844023
1961-05-31,0.07788838064820759,False,9660,7272,-0.04331362841809628,-0.028990212145757425,-0.026206997102272086,-0.010703278700463614
1961-06-30,0.0735504452739756,False,9682,7294,-0.043281959567839944,-0.027304379310036934,-0.02469255876276688,0.0021741045906145118
1961-07-31,0.059614468042582414,False,9702,7314,-0.043205934212389795,-0.02209225463132842,-0.019999246240097704,-0.0006257782425891367
1961-08-31,0.05604305773242642,False,9725,7337,-0.04306360421559534,-0.02075806654564746,-0.01876845207526013,0.0025849787612346464
1961-09-29,0.053390919078061205,False,9745,7357,-0.04303199852998122,-0.019761128375336237,-0.01784075557598559,0.01468668102398163
1961-10-31,0.04482582291492348,False,9767,7379,-0.04289204239846067,-0.016583000746589055,-0.014968285602607776,0.0007782416696460182
1961-11-30,0.0371300245084767,False,9787,7399,-0.04280803153722679,-0.013733359626631445,-0.012384097839646814,-0.016191176157302922
1961-12-29,0.036288673715087455,False,9807,7419,-0.0427439629798391,-0.013523707963706019,-0.012280828495494956,-0.017966613836921885
1962-01-31,0.04188292253413172,False,9829,7441,-0.042689330081068434,-0.015761086519429483,-0.014420249094960513,-0.0005286510195849914
1962-02-28,0.04160533811904522,False,9848,7460,-0.04259965639092432,-0.015646407584904945,-0.014290635968945722,-0.000629708929581474
1962-03-30,0.04265728917781904,False,9870,7482,-0.0424353463549889,-0.01603292280219493,-0.01464228584917408,0.006590536348104914
1962-04-30,0.044669941571487175,False,9890,7502,-0.04239813696024004,-0.0167844230626746,-0.015328803736866093,-0.007054392101245477
1962-05-31,0.05372910570631228,False,9912,7524,-0.04232147320884428,-0.020136396495587985,-0.018413296154092117,0.05933974313736767
1962-06-29,0.06629378492739786,False,9933,7544,-0.04223517853054323,-0.024795138473794432,-0.022573378134096614,-0.02497698922859315
1962-07-31,0.07363684403883757,False,9954,7560,-0.04210865520446022,-0.027676468496523894,-0.02526286997870521,0.010261384749428837
1962-08-31,0.07987221895002093,False,9977,7583,-0.04195669443250214,-0.030019834935173125,-0.02740834274324056,0.01009167775299935
1962-09-28,0.08083726368451671,False,9996,7602,-0.04191030570456425,-0.030368562615704392,-0.02772299060007881,0.0018775549000882297
1962-10-31,0.08556843997643107,False,10019,7625,-0.041838139241062944,-0.03202315131172846,-0.02913238796743616,-0.04267954590231082
1962-11-30,0.09090468678786638,False,10039,7645,-0.04190622716555158,-0.03421699820121822,-0.03135996618944362,0.04047984926756398
1962-12-31,0.08786596337604277,False,10059,7665,-0.041838139241062944,-0.03305521212107789,-0.030311678506804805,-0.03649488552981128
1963-01-31,0.08530000609613159,False,10081,7687,-0.04179557447735627,-0.03211576802485399,-0.029490201351733875,0.01114782439791595
1963-02-28,0.0798446331321028,False,10100,7706,-0.04177895849992991,-0.03005584697108145,-0.02757752757304608,0.009522456767188547
1963-03-29,0.07767765598935182,False,10121,7727,-0.04173243707836605,-0.029238102161073636,-0.026814506420832312,-0.01713583784793915
1963-04-30,0.07423652578077777,False,10142,7748,-0.041553105110502926,-0.027924968135317425,-0.02562285989505584,-0.0017053787263493492
1963-05-31,0.05832726978009586,False,10164,7770,-0.04128719432128686,-0.02192284984676296,-0.020109182339939784,-0.002215452110994387
1963-06-28,0.05016016108427167,False,10184,7790,-0.04117004546315805,-0.01885073735848078,-0.01725065393442359,0.0024572081290634706
1963-07-31,0.03893324132409325,False,10206,7812,-0.041008992256839794,-0.014609147456725003,-0.01336864586085357,0.0068110982707700884
1963-08-30,0.03919459758691346,False,10228,7834,-0.040974974310229985,-0.014660636531096349,-0.013454746317259129,0.0057962472149482025
1963-09-30,0.04026521079045881,False,10248,7854,-0.040953865823614946,-0.015052459792444524,-0.013818846079391366,0.0060935178644361265
1963-10-31,0.04030287136172908,False,10271,7877,-0.04091354111814399,-0.015048871003781014,-0.01382741730692436,-0.011391607621803912
1963-11-29,0.06433263184418994,False,10289,7895,-0.04089336114193263,-0.024048358785731923,-0.022078368035435617,0.01719785698677634
1963-12-31,0.06512259577136095,False,10310,7916,-0.04087030611583205,-0.02431757131838367,-0.022343059310406137,0.0016575432663450407
1964-01-31,0.06465833403359603,False,10332,7938,-0.04079806978837506,-0.024115773323015018,-0.022153560623200456,-0.000938462052623823
1964-02-28,0.06516459529529883,False,10351,7957,-0.040734117387147384,-0.024280496324739158,-0.022268655090797652,0.0021851918686501826
1964-03-31,0.0640862918259442,False,10372,7978,-0.04071195893695486,-0.023859292786389753,-0.021839368996137122,-0.0005143214359045745
1964-04-30,0.06195599599715979,False,10394,8000,-0.04063136042662885,-0.023022231950479772,-0.02104872094482445,0.022704633142273778
1964-05-28,0.03748450346476634,False,10414,8020,-0.04059136947253298,-0.01390425228015587,-0.01272498916182245,-0.0047362173982922195
1964-06-30,0.03679570627124962,False,10436,8042,-0.04055594972823939,-0.013637693299023574,-0.012473527528176364,-0.0011138527184161306
1964-07-31,0.034285850142589114,False,10458,8064,-0.04051683464863461,-0.012702005673224367,-0.011610078350859731,0.0005546604161412727
1964-08-31,0.035131524305103495,False,10479,8085,-0.04048205591695325,-0.013015060323683653,-0.01189596422429375,-0.005898510333218199
1964-09-30,0.03569526131015261,False,10500,8106,-0.040428176762849766,-0.0132136114322299,-0.012077463087453845,0.0062041495464100205
1964-10-30,0.033323855719290314,False,10522,8128,-0.04040958856553003,-0.01232818191205875,-0.011266795244420622,0.007408869424985198
1964-11-30,0.033052365724711416,False,10541,8147,-0.04032404064833184,-0.01222678758325819,-0.011160774399224187,-0.006808153100109404
1964-12-31,0.03177107363625091,False,10563,8169,-0.04028971165902913,-0.011747312148065348,-0.010700716121286374,-0.020497776613427554
1965-01-29,0.037848982020657805,False,10583,8189,-0.040267177400706386,-0.014083513786580956,-0.01291311683981446,-0.0010265274078180564
1965-02-26,0.03637042534807749,False,10602,8208,-0.040185116449778485,-0.013502208532218453,-0.012377330453671554,-0.00232080073427976
1965-03-31,0.036290527689744015,False,10625,8231,-0.04013750452841913,-0.0134536750023145,-0.01232336660840448,0.01793152854241642
1965-04-30,0.03654430516510168,False,10646,8252,-0.040123754121590055,-0.013541766870884332,-0.012396344501569677,0.011351374798464153
1965-05-28,0.03764636503037283,False,10666,8272,-0.0400963750617426,-0.013943480387752392,-0.012755415529317603,-0.03714487547612866
1965-06-30,0.056070709644163386,False,10688,8294,-0.04009074593086609,-0.020877828096824303,-0.01924798876727855,0.02656890961820335
1965-07-30,0.056014262469482524,False,10709,8315,-0.040065131664985244,-0.0208272644179663,-0.01922358011141144,0.01185820518187497
1965-08-31,0.05683780713574442,False,10731,8337,-0.04004066184967192,-0.021087415598147682,-0.019500349516603364,0.007907788804568217
1965-09-30,0.05899498554962176,False,10752,8358,-0.04001209076764078,-0.021867374863850632,-0.020213155943042065,0.01873359807267816
1965-10-29,0.0612014967137249,False,10773,8379,-0.03997585020952417,-0.02267568215065133,-0.020908095881338712,0.024851443477084345
1965-11-30,0.06179568917003905,False,10793,8399,-0.039938270867003696,-0.02288167167894104,-0.021056070052731926,0.015174624961316274
1965-12-31,0.05330775253187929,False,10815,8421,-0.03991890527535006,-0.019737223508814204,-0.018205932471695926,0.023464092395244496
1966-01-31,0.05563664547759941,False,10836,8442,-0.039916859090568996,-0.020598693737004743,-0.018998871569028755,0.02457331462082557
1966-02-28,0.06505325941104015,False,10855,8461,-0.039915701035952246,-0.024070725800340437,-0.022160347374875287,-0.03622442054117636
1966-03-31,0.08573302187605475,False,10878,8484,-0.039880723290004985,-0.031761829609691025,-0.029354418057292112,0.05978581172931152
1966-04-29,0.08903348403831046,False,10898,8504,-0.03987078536623816,-0.03296083646275155,-0.030395468910654776,-0.08380266260586233
1966-05-31,0.13446140561514328,False,10919,8525,-0.04004536570502935,-0.050236335591627775,-0.04641729916252238,0.04573569193428351
1966-06-30,0.1398762927732934,False,10941,8547,-0.04003991118630568,-0.05220430891951371,-0.04827859865483305,0.01732043244742898
1966-07-29,0.14455140428235239,False,10961,8567,-0.03998932860691495,-0.05388466931397333,-0.04985457598153244,0.024377228972617404
1966-08-31,0.15621622348527084,False,10984,8590,-0.040093761776378745,-0.058225058834521545,-0.053918144550268714,-0.001756756189409736
1966-09-30,0.15302623304518764,True,11005,2395,-0.040177782847647836,-0.057098448642917306,-0.07494743242733322,-0.024343283862366172
1966-10-31,0.1546100602160159,False,11026,8618,-0.04028743032739912,-0.057621179331805945,-0.05336598827155936,0.01284421855036788
1966-11-30,0.12143201291257613,False,11046,8638,-0.04025390799789233,-0.0452179507679971,-0.04191190134966536,-0.010302825437934704
1966-12-30,0.11203589424822769,False,11067,8659,-0.04017289377956074,-0.04166760682185501,-0.03858333391494433,-0.06084257972598561
1967-01-31,0.11138330575090712,False,11088,8680,-0.04047420220834869,-0.0415958231829167,-0.03863654923623807,0.0039980027949513275
1967-02-28,0.0998553105247791,False,11107,8699,-0.04045370144442981,-0.03725440830503942,-0.034587227254631925,0.00549144342887109
1967-03-31,0.07696182950008439,False,11129,8721,-0.04042094586367897,-0.028678779021806117,-0.02661665897849553,0.008982688590005727
1967-04-28,0.06477505322267255,False,11149,8741,-0.04037807091182544,-0.02411808567704812,-0.02237625812407743,0.004531699058083483
1967-05-31,0.0673410662226257,False,11171,8763,-0.04030763659755715,-0.02503259116651898,-0.02324720433269103,0.044550791767389075
1967-06-30,0.07373396069654785,False,11193,8785,-0.040282107220262445,-0.027352277721332984,-0.025449500576850283,0.005092136867485886
1967-07-31,0.06120017908470582,False,11213,8805,-0.040222946057992856,-0.022784048951814972,-0.02113860429465816,-0.023878601633017915
1967-08-31,0.06460658046979474,False,11236,8828,-0.04015089297316879,-0.024067116184553757,-0.02236367832853161,0.0062581713847613685
1967-09-29,0.06703050648771845,False,11256,8848,-0.040134298648456385,-0.024952155936922883,-0.023172679659431504,0.001027826855335201
1967-10-31,0.0704361725252023,False,11278,8870,-0.04010194458070659,-0.02616038245265614,-0.0243247994599809,-0.026223332614557338
1967-11-30,0.08205874188652947,False,11298,8890,-0.04009609394075911,-0.030542775844401,-0.02836473755454527,0.04437134957955613
1967-12-29,0.08072170464007845,False,11318,8910,-0.04008320631708445,-0.02998048573492864,-0.027876859389756835,-0.03398340585100168
1968-01-31,0.09167701216771883,False,11340,8932,-0.04014111483699459,-0.03428531297285969,-0.03188116793800663,-0.018750226364507183
1968-02-29,0.09881208347160818,False,11359,8951,-0.04027754455700243,-0.037117907325216346,-0.03443035927569552,0.00017379076032830731
1968-03-29,0.1048278535504761,False,11380,8972,-0.04019198411809338,-0.039222769977616256,-0.03652574062840995,0.019117524821926635
1968-04-30,0.1055576703039626,False,11400,8992,-0.04014111483699459,-0.03947639301809226,-0.03676471656421121,0.005103113076374788
1968-05-31,0.09303925795060956,False,11422,9014,-0.040131023968551206,-0.034755153429451485,-0.03237912167674613,-0.012226678415116266
1968-06-28,0.09282060547098402,False,11439,9031,-0.04013342431755745,-0.034867260265111194,-0.03235096911932124,0.02405443928238382
1968-07-30,0.09077182294082273,False,11456,9048,-0.04010557950418717,-0.03399132215180222,-0.031630789746462516,0.029438067172286475
1968-08-30,0.08383489392848345,False,11474,9066,-0.040096187647753606,-0.03135537239999778,-0.029202494627976354,-0.0019225411295052952
1968-09-30,0.0709315173953023,False,11491,9083,-0.0400884840467316,-0.02651225211677771,-0.02469788706103833,-0.025545905727090257
1968-10-31,0.06800984046445094,False,11509,9101,-0.040065131664985244,-0.025396906159196427,-0.02369254101991441,0.004581373426786328
1968-11-29,0.06401143522840329,False,11526,9118,-0.040041037181355044,-0.023883063200229964,-0.022291807070674262,0.009516405742092005
1968-12-31,0.06451886297820252,False,11544,9136,-0.04003232379939707,-0.024047531741775048,-0.0224514919149566,-0.01697517807684079
1969-01-31,0.05980474897531191,False,11566,9158,-0.039983712608002125,-0.022440885132573876,-0.020854941338317185,-0.0020079208864741682
1969-02-28,0.05093342006973486,False,11584,9176,-0.03995971617519866,-0.019052666662668628,-0.01775885585203323,0.012840824555892416
1969-03-28,0.04956238089519178,False,11604,9196,-0.039919143421798906,-0.018532036491736407,-0.017276260491528955,0.00941806506063747
1969-04-30,0.04679206941352424,False,11625,9217,-0.03991826436749557,-0.01747686587023644,-0.01630809628211859,0.00882488558872585
1969-05-29,0.04605996786798783,False,11646,9238,-0.03991603486676629,-0.017185259472257495,-0.01604689465866041,-0.007201182591692112
1969-06-30,0.04505658841945393,False,11667,9259,-0.039903211943698134,-0.016809887556194756,-0.015709576723551093,0.02076080050968865
1969-07-31,0.04263921387643152,False,11688,9280,-0.03987302339834274,-0.015889644138828138,-0.014862055165473391,0.02289313068686205
1969-08-29,0.043479313702036185,False,11709,9301,-0.039842706823581354,-0.016190817312180323,-0.015153249424214496,0.014666277537946693
1969-09-30,0.041606676387330815,False,11730,9322,-0.03976894582841106,-0.015488085253116034,-0.014494190337201686,-0.018583905631749165
1969-10-31,0.04966904226980898,False,11753,9345,-0.03975806239653368,-0.018668192816714797,-0.01734435166208821,0.014368345082041767
1969-11-28,0.050853552874898234,False,11772,9364,-0.03972335524877752,-0.01910672273386668,-0.017756011479984957,0.05956894380071098
1969-12-31,0.06529841529470737,False,11794,9386,-0.03968505541426023,-0.02446229781201701,-0.0227899882187487,-0.005644321854897272
1970-01-30,0.08734809809034237,True,11815,2408,-0.03982215147381228,-0.03287866798804399,-0.04270537863352044,0.0338445556680087
1970-02-27,0.0923571095260136,True,11834,2422,-0.03975443458590788,-0.03474998018443849,-0.04508321651845806,-0.012682406257782497
1970-03-31,0.0943658896000036,False,11855,9421,-0.03988685655919403,-0.035537202327978384,-0.032993919458114356,0.0013741766180848103
1970-04-30,0.09119742540225613,True,11877,2436,-0.039871009169448614,-0.03433638328335118,-0.04465553498220385,0.0009655354795996551
1970-05-29,0.10568095684653914,True,11898,2455,-0.03981187379892775,-0.039782221603326264,-0.05162597320662453,0.022447140296946166
1970-06-30,0.10941916175880742,True,11920,2477,-0.03991551557438889,-0.04124577582264561,-0.05369430397928925,0.015158550639844393
1970-07-31,0.09934281654956267,True,11942,2499,-0.03991864762483918,-0.03752639988541616,-0.04862341360026239,0.013414042724621433
1970-08-31,0.10424601747788766,True,11963,2520,-0.0400348529283666,-0.03943758443963798,-0.05126157630524373,-0.032402542048969196
1970-09-30,0.1206574025909727,True,11984,2541,-0.040400583521614436,-0.045958324805495734,-0.06019383213861411,0.037219582507282745
1970-10-30,0.13122483423498793,True,12006,2563,-0.040391578477698836,-0.04998105131122324,-0.06527946429149731,0.024458397882158645
1970-11-30,0.126026667019326,True,12026,2583,-0.040315838622944494,-0.047994671601502156,-0.06252672432153987,0.007021715873364087
1970-12-31,0.11794278002489206,True,12048,2605,-0.04028590943964579,-0.04489058797385097,-0.05844183889364315,-0.035558407691717364
1971-01-29,0.11848003308574857,True,12068,2625,-0.040451688178004326,-0.04512662663248504,-0.05870805321232435,-0.02002490593809758
1971-02-26,0.11669210701671333,False,12087,9443,-0.04050197132662897,-0.04444764407785657,-0.040783913624371566,-0.010404422228127763
1971-03-31,0.09591291716969136,False,12110,9460,-0.040472906644446235,-0.036531133848703004,-0.033494721797476396,0.013554929211791134
1971-04-30,0.08230620778531882,False,12131,9481,-0.04044564837872788,-0.03134128250005508,-0.028739477299473005,0.004680344253741531
1971-05-28,0.07801198266933151,False,12151,9501,-0.04041980340098045,-0.029689248443295936,-0.027230766164411068,0.02276527572162057
1971-06-30,0.07029291856225692,False,12173,9520,-0.04036006082399424,-0.02674061032837302,-0.02452410423523793,0.009913994142198401
1971-07-30,0.0606045331637831,False,12194,9541,-0.040302715382324744,-0.023054876358800727,-0.02115454337420719,0.012787261451010945
1971-08-31,0.06495975862024186,False,12216,9563,-0.04034655325812084,-0.024775376016699987,-0.022715239826908915,0.005488300309833161
1971-09-30,0.06300725672492087,False,12237,9584,-0.04029779416709234,-0.024002300983177297,-0.02203101882641018,0.002080308176392931
1971-10-29,0.06313866897551837,False,12258,9605,-0.0402783050008791,-0.02404871400884183,-0.022074363706088528,0.005980805039430104
1971-11-30,0.06116846900160314,False,12279,9621,-0.040196407252364744,-0.023297334339102662,-0.021380406931160476,0.0143825404556579
1971-12-31,0.061752279310160564,False,12301,9643,-0.04015779495098715,-0.02350955157807713,-0.021563960523776866,-0.028572812568381956
